run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,on_pool,retention_mean,retention_broad,adapt,bbh,mmlu_pro,mmlu,arc_c,truthfulqa,fdelta,log10_fdelta
frm_lorawd_wd0p1_lr2e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0p1_lr2e4_c256,False,False,True,24.18,31.86,65.2,32.79,15.58,30.25,37.63,43.03,0.5083,-0.2938798902972964
frm_lorawd_wd0p1_lr2e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0p1_lr2e4_c256,False,False,True,22.78,31.66,66.72,31.01,14.54,29.04,38.65,45.07,0.5183,-0.2854187911604688
frm_lorawd_wd0p1_lr2e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0p1_lr2e4_c512,False,False,True,24.32,33.19,66.11,33.21,15.43,34.41,38.31,44.57,0.4995,-0.3014645074379989
frm_lorawd_wd0p1_lr2e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0p1_lr2e4_c512,False,False,True,23.84,32.59,67.78,32.05,15.63,32.74,39.68,42.84,0.5155,-0.2877713303804647
frm_lorawd_wd0p1_lr2e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0p1_lr2e4_c512,False,False,True,23.51,31.23,66.79,32.3,14.72,27.27,37.63,44.25,0.503,-0.2984320149440726
frm_lorawd_wd0p1_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0p1_lr3e4_c256,False,False,True,21.16,29.88,63.31,30.15,12.18,28.51,34.81,43.75,0.6511,-0.1863523046531033
frm_lorawd_wd0p1_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0p1_lr3e4_c256,False,False,True,21.26,29.9,62.24,30.07,12.46,27.94,34.81,44.21,0.679,-0.1681302257194983
frm_lorawd_wd0p1_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0p1_lr3e4_c256,False,False,True,21.77,31.03,64.14,31.02,12.52,27.0,37.88,46.75,0.6561,-0.1830299622427005
frm_lorawd_wd0p1_lr3e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0p1_lr3e4_c512,False,False,True,22.98,31.62,64.97,31.87,14.09,30.27,36.69,45.2,0.6735,-0.1716623999409955
frm_lorawd_wd0p1_lr3e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0p1_lr3e4_c512,False,False,True,21.87,31.29,67.32,31.12,12.62,30.79,35.92,46.0,0.6574,-0.1821703002543944
frm_lorawd_wd0p1_lr3e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0p1_lr3e4_c512,False,False,True,21.72,30.87,66.26,29.9,13.55,31.48,36.6,42.8,0.6598,-0.1805876887906748
frm_lorawd_wd0p1_lr5e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0p1_lr5e4_c256,False,False,True,19.65,28.52,60.2,28.84,10.46,23.69,32.59,47.01,0.9496,-0.0224592940534651
frm_lorawd_wd0p1_lr5e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0p1_lr5e4_c256,False,False,True,20.07,28.63,60.35,30.07,10.06,25.91,31.06,46.05,0.941,-0.0264103765727431
frm_lorawd_wd0p1_lr5e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0p1_lr5e4_c256,False,False,True,19.49,27.93,60.88,28.78,10.2,24.75,32.25,43.66,0.911,-0.0404816230270017
frm_lorawd_wd0p1_lr5e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0p1_lr5e4_c512,False,False,True,20.01,29.24,64.52,28.71,11.3,26.88,33.45,45.85,0.918,-0.0371573187987575
frm_lorawd_wd0p1_lr5e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0p1_lr5e4_c512,False,False,True,20.94,29.2,63.08,30.03,11.86,27.17,34.04,42.89,0.9252,-0.0337643759014181
frm_lorawd_wd0p1_lr5e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0p1_lr5e4_c512,False,False,True,20.51,29.07,62.62,29.75,11.27,25.43,33.02,45.88,0.9068,-0.0424884885455201
frm_lorawd_wd0p1_lr7e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frm_lorawd_wd0p1_lr7e4_c256,False,False,True,17.8,27.35,57.09,27.31,8.29,25.32,30.72,45.09,1.1891,0.0752183791115354
frm_lorawd_wd0p1_lr7e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frm_lorawd_wd0p1_lr7e4_c256,False,False,True,17.86,26.91,57.01,26.75,8.97,24.33,30.29,44.22,1.2164,0.0850764114720945
frm_lorawd_wd0p1_lr7e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frm_lorawd_wd0p1_lr7e4_c256,False,False,True,18.6,26.78,57.16,28.81,8.38,24.88,26.62,45.19,1.2185,0.085825533520743
frm_lorawd_wd0p2_lr1e3_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frm_lorawd_wd0p2_lr1e3_c256,False,True,False,0.0,,0.0,0.0,0.0,22.95,22.7,,,
frm_lorawd_wd0p2_lr1e3_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frm_lorawd_wd0p2_lr1e3_c256,False,True,False,0.0,,0.0,0.0,0.0,22.95,22.7,,,
frm_lorawd_wd0p2_lr1e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frm_lorawd_wd0p2_lr1e4_c256,False,False,True,24.8,32.56,67.4,32.53,17.06,31.16,41.47,40.59,0.2849,-0.5453075507605232
frm_lorawd_wd0p2_lr1e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frm_lorawd_wd0p2_lr1e4_c256,False,False,True,25.5,34.3,64.52,33.34,17.65,37.48,42.32,40.72,0.2795,-0.5536181877775579
frm_lorawd_wd0p2_lr1e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frm_lorawd_wd0p2_lr1e4_c256,False,False,True,25.06,34.08,64.29,32.56,17.55,32.52,44.62,43.17,0.279,-0.5543957967264024
frm_lorawd_wd0p2_lr2e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0p2_lr2e4_c256,False,False,True,24.49,32.21,64.9,32.22,16.76,31.56,40.19,40.34,0.3579,-0.4462383016099956
frm_lorawd_wd0p2_lr2e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0p2_lr2e4_c256,False,False,True,23.97,33.43,65.2,32.04,15.9,34.3,40.27,44.64,0.3545,-0.4503837604809146
frm_lorawd_wd0p2_lr2e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0p2_lr2e4_c256,False,False,True,25.21,33.75,64.67,33.42,17.0,34.19,40.61,43.53,0.3621,-0.4411714751829884
frm_lorawd_wd0p2_lr2e4_c256_s45,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,45.0,frm_lorawd_wd0p2_lr2e4_c256,False,False,True,24.37,34.44,64.29,32.36,16.38,37.96,40.7,44.81,0.3554,-0.4492825765307173
frm_lorawd_wd0p2_lr2e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0p2_lr2e4_c512,False,False,True,24.28,32.77,67.17,31.04,17.52,37.74,39.42,38.15,0.368,-0.4341521813264823
frm_lorawd_wd0p2_lr2e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0p2_lr2e4_c512,False,False,True,25.02,34.35,67.85,32.9,17.14,37.65,40.96,43.12,0.3538,-0.4512421714262957
frm_lorawd_wd0p2_lr2e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0p2_lr2e4_c512,False,False,True,24.4,33.64,66.94,32.05,16.75,36.73,40.27,42.38,0.3685,-0.4335625078049297
frm_lorawd_wd0p2_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0p2_lr3e4_c256,False,False,True,23.78,33.42,64.97,31.45,16.11,36.41,38.31,44.8,0.4215,-0.3752024210392389
frm_lorawd_wd0p2_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0p2_lr3e4_c256,False,False,True,24.0,32.4,64.97,32.96,15.04,34.07,37.46,42.45,0.4257,-0.3708963498228635
frm_lorawd_wd0p2_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0p2_lr3e4_c256,False,False,True,24.92,33.17,64.14,34.16,15.67,31.44,38.91,45.68,0.4583,-0.3388501427552134
frm_lorawd_wd0p2_lr3e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0p2_lr3e4_c512,False,False,True,24.81,33.73,66.41,32.44,17.18,37.43,39.16,42.42,0.4207,-0.3760274879830036
frm_lorawd_wd0p2_lr3e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0p2_lr3e4_c512,False,False,True,23.63,32.92,68.99,31.52,15.74,33.71,40.44,43.2,0.4567,-0.3403689883929994
frm_lorawd_wd0p2_lr3e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0p2_lr3e4_c512,False,False,True,24.11,33.16,68.08,32.41,15.81,33.81,38.91,44.84,0.4294,-0.3671379598997701
frm_lorawd_wd0p2_lr5e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0p2_lr5e4_c256,False,False,True,22.48,30.88,62.62,30.84,14.11,27.03,38.65,43.77,0.5579,-0.2534436385896308
frm_lorawd_wd0p2_lr5e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0p2_lr5e4_c256,False,False,True,22.56,32.31,62.4,31.02,14.09,31.46,38.31,46.69,0.5639,-0.2487979054116468
frm_lorawd_wd0p2_lr5e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0p2_lr5e4_c256,False,False,True,22.23,30.86,62.77,30.35,14.11,28.48,36.95,44.41,0.5437,-0.2646406669982892
frm_lorawd_wd0p2_lr5e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0p2_lr5e4_c512,False,False,True,22.12,31.31,66.57,29.92,14.31,30.1,37.63,44.59,0.5309,-0.274987274658843
frm_lorawd_wd0p2_lr5e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0p2_lr5e4_c512,False,False,True,23.1,30.87,64.52,30.73,15.47,30.7,37.8,39.63,0.5629,-0.2495687513397978
frm_lorawd_wd0p2_lr5e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0p2_lr5e4_c512,False,False,True,22.32,31.24,65.28,30.95,13.68,30.47,37.12,43.96,0.5565,-0.2545348313292729
frm_lorawd_wd0p2_lr7e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frm_lorawd_wd0p2_lr7e4_c256,False,False,True,20.82,29.96,61.26,30.21,11.44,27.6,36.35,44.18,0.6445,-0.1907770783105782
frm_lorawd_wd0p2_lr7e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frm_lorawd_wd0p2_lr7e4_c256,False,False,True,5.32,21.01,55.04,4.41,6.23,24.51,26.45,43.43,1.2229,0.0873909449971878
frm_lorawd_wd0p2_lr7e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frm_lorawd_wd0p2_lr7e4_c256,False,False,True,21.8,30.98,61.64,31.36,12.25,29.28,35.84,46.18,0.6257,-0.2036338450224787
frm_lorawd_wd0p3_lr1e3_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frm_lorawd_wd0p3_lr1e3_c256,False,True,True,0.0,19.71,0.0,0.0,0.0,22.95,26.71,48.89,116.0394,2.0646054745483893
frm_lorawd_wd0p3_lr1e3_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frm_lorawd_wd0p3_lr1e3_c256,False,True,True,0.0,19.81,0.0,0.0,0.0,22.95,26.28,49.84,106.8978,2.028968767344495
frm_lorawd_wd0p3_lr1e3_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,44.0,frm_lorawd_wd0p3_lr1e3_c256,False,True,False,0.0,,0.0,0.0,0.0,22.95,22.7,,,
frm_lorawd_wd0p3_lr1e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frm_lorawd_wd0p3_lr1e4_c256,False,False,True,25.39,33.71,65.28,32.84,17.94,33.31,43.26,41.22,0.2381,-0.6232406045951201
frm_lorawd_wd0p3_lr1e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frm_lorawd_wd0p3_lr1e4_c256,False,False,True,25.36,34.27,65.73,33.01,17.72,35.02,44.45,41.16,0.2421,-0.6160052105582672
frm_lorawd_wd0p3_lr1e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frm_lorawd_wd0p3_lr1e4_c256,False,False,True,26.02,34.29,66.11,34.25,17.78,32.52,43.09,43.81,0.2406,-0.6187043769961741
frm_lorawd_wd0p3_lr2e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0p3_lr2e4_c256,False,False,True,25.14,33.41,67.25,33.1,17.17,33.68,41.04,42.05,0.278,-0.5559552040819237
frm_lorawd_wd0p3_lr2e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0p3_lr2e4_c256,False,False,True,26.01,34.94,65.88,34.77,17.25,37.72,41.81,43.15,0.2825,-0.5489815478445427
frm_lorawd_wd0p3_lr2e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0p3_lr2e4_c256,False,False,True,25.06,33.44,67.25,32.85,17.26,34.23,42.58,40.26,0.2793,-0.5539290642989949
frm_lorawd_wd0p3_lr2e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0p3_lr2e4_c512,False,False,True,26.15,34.78,69.52,33.57,18.73,36.97,41.55,43.09,0.2821,-0.5495969138446337
frm_lorawd_wd0p3_lr2e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0p3_lr2e4_c512,False,False,True,26.43,35.55,68.08,34.28,18.58,39.13,41.89,43.87,0.2839,-0.5468346074741428
frm_lorawd_wd0p3_lr2e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0p3_lr2e4_c512,False,False,True,25.42,34.86,67.85,33.16,17.68,38.37,42.41,42.67,0.2785,-0.5551748004902523
frm_lorawd_wd0p3_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0p3_lr3e4_c256,False,False,True,25.16,34.5,65.05,33.47,16.84,39.13,40.27,42.79,0.3294,-0.4822764051662644
frm_lorawd_wd0p3_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0p3_lr3e4_c256,False,False,True,24.77,33.91,66.26,32.53,17.01,34.49,43.17,42.35,0.3173,-0.4985299278995877
frm_lorawd_wd0p3_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0p3_lr3e4_c256,False,False,True,24.87,33.56,65.43,33.25,16.49,34.98,40.1,42.97,0.314,-0.5030703519267851
frm_lorawd_wd0p3_lr3e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0p3_lr3e4_c512,False,False,True,25.54,35.14,67.48,33.7,17.37,39.97,40.96,43.7,0.3154,-0.5011383110071159
frm_lorawd_wd0p3_lr3e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0p3_lr3e4_c512,False,False,True,25.04,35.29,68.84,32.87,17.21,39.62,41.38,45.39,0.3202,-0.4945786724167191
frm_lorawd_wd0p3_lr3e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0p3_lr3e4_c512,False,False,True,24.6,32.77,68.69,32.35,16.86,30.86,40.1,43.68,0.3225,-0.4914702810287134
frm_lorawd_wd0p3_lr5e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0p3_lr5e4_c256,False,False,True,24.22,32.67,64.82,32.81,15.62,31.18,39.76,44.0,0.39,-0.4089353929735008
frm_lorawd_wd0p3_lr5e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0p3_lr5e4_c256,False,False,True,24.3,32.0,64.67,33.11,15.48,28.1,39.93,43.4,0.3973,-0.4008814349446372
frm_lorawd_wd0p3_lr5e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0p3_lr5e4_c256,False,False,True,23.96,32.23,64.67,32.56,15.37,34.43,34.39,44.42,0.4032,-0.3944794765625311
frm_lorawd_wd0p3_lr5e4_c512_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,42.0,frm_lorawd_wd0p3_lr5e4_c512,False,False,True,24.68,32.69,67.55,33.31,16.04,32.05,39.76,42.31,0.399,-0.3990271043132517
frm_lorawd_wd0p3_lr5e4_c512_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,43.0,frm_lorawd_wd0p3_lr5e4_c512,False,False,True,24.1,33.33,67.32,32.5,15.71,33.94,39.68,44.83,0.377,-0.4236586497942071
frm_lorawd_wd0p3_lr5e4_c512_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0005,44.0,frm_lorawd_wd0p3_lr5e4_c512,False,False,True,24.26,33.3,66.79,31.58,16.95,35.66,40.02,42.3,0.3891,-0.4099387691962575
frm_lorawd_wd0p3_lr7e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,42.0,frm_lorawd_wd0p3_lr7e4_c256,False,False,True,23.42,31.46,62.77,31.95,14.9,27.24,38.05,45.15,0.4339,-0.3626103498707881
frm_lorawd_wd0p3_lr7e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,43.0,frm_lorawd_wd0p3_lr7e4_c256,False,False,True,24.54,31.47,64.37,33.37,15.72,30.25,36.43,41.58,0.4423,-0.3542830606303961
frm_lorawd_wd0p3_lr7e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0007,44.0,frm_lorawd_wd0p3_lr7e4_c256,False,False,True,24.0,34.09,63.53,32.36,15.64,34.54,39.59,48.32,0.4473,-0.349401101827343
frm_lorawd_wd0p5_lr1e3_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,42.0,frm_lorawd_wd0p5_lr1e3_c256,False,True,False,0.0,,0.0,0.0,0.0,22.95,22.7,,,
frm_lorawd_wd0p5_lr1e3_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,43.0,frm_lorawd_wd0p5_lr1e3_c256,False,True,False,0.0,,0.0,0.0,0.0,22.95,22.7,,,
frm_lorawd_wd0p5_lr1e3_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.001,44.0,frm_lorawd_wd0p5_lr1e3_c256,False,True,True,0.0,19.9,1.74,0.0,0.0,22.8,26.88,49.8,54.0399,1.732714536695508
frm_lorawd_wd0p5_lr1e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,42.0,frm_lorawd_wd0p5_lr1e4_c256,False,False,True,25.66,33.74,66.03,32.42,18.9,29.73,45.14,42.5,0.1959,-0.7079655640052637
frm_lorawd_wd0p5_lr1e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,43.0,frm_lorawd_wd0p5_lr1e4_c256,False,False,True,26.14,34.22,64.67,33.94,18.33,31.63,45.56,41.66,0.1949,-0.7101881608823786
frm_lorawd_wd0p5_lr1e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0001,44.0,frm_lorawd_wd0p5_lr1e4_c256,False,False,True,25.24,34.01,63.53,32.48,18.0,32.47,43.52,43.57,0.1955,-0.7088532382681144
frm_lorawd_wd0p5_lr2e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,42.0,frm_lorawd_wd0p5_lr2e4_c256,False,False,True,25.56,34.04,65.81,33.16,17.96,33.75,43.26,42.08,0.2028,-0.6929320493387017
frm_lorawd_wd0p5_lr2e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,43.0,frm_lorawd_wd0p5_lr2e4_c256,False,False,True,25.84,33.59,65.81,33.57,18.11,30.32,43.43,42.51,0.2047,-0.6888821573374944
frm_lorawd_wd0p5_lr2e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0002,44.0,frm_lorawd_wd0p5_lr2e4_c256,False,False,True,25.91,35.45,64.97,33.6,18.22,39.45,42.15,43.85,0.2211,-0.6554112574212861
frm_lorawd_wd0p5_lr3e4_c256_s42,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,42.0,frm_lorawd_wd0p5_lr3e4_c256,False,False,True,25.3,34.0,66.94,32.91,17.69,35.98,41.72,41.71,0.2306,-0.6371406970413198
frm_lorawd_wd0p5_lr3e4_c256_s43,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,43.0,frm_lorawd_wd0p5_lr3e4_c256,False,False,True,26.18,34.57,65.73,33.91,18.46,36.16,41.89,42.42,0.2165,-0.6645420993106158
frm_lorawd_wd0p5_lr3e4_c256_s44,frm,Llama-Math grid (frm),Llama-2-7B,math,faithful-CLoRA grid,lorawd,LoRA+wd,0.0003,44.0,frm_lorawd_wd0p5_lr3e4_c256,False,False,True,26.02,34.92,67.02,34.2,17.83,38.14,41.38,43.05,0.2373,-0.624702261782661
