run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,on_pool,stable_rank_w,eff_rank_w,e_top_w,e_bot_w,amp_top_w,log10_fdelta,retention_mean
lrswm_dora_r16_lr3e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0003,44.0,lrswm_dora_r16_lr3e4,False,False,True,4.475292315158634,11.157366149614342,0.0652245087221127,0.0482647905544731,0.0646887230935702,-0.280917426098514,23.09
lrswm_dora_r16_lr5e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0005,42.0,lrswm_dora_r16_lr5e4,False,False,True,6.252310262063599,13.006889347730668,0.0766432312461769,0.0463925098573355,0.0712457317778934,-0.030537492025363,21.66
lrswm_dora_r16_lr5e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0005,43.0,lrswm_dora_r16_lr5e4,False,False,True,6.312690719311741,13.160021234505384,0.0695094871997185,0.0469979946883819,0.0664034916887435,-0.0709900145060388,21.03
lrswm_dora_r16_lr5e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0005,44.0,lrswm_dora_r16_lr5e4,False,False,True,6.182236436175476,12.990312842354587,0.0719743284641855,0.046677242763589,0.069097771960891,-0.0511959540671887,21.36
lrswm_dora_r16_lr5e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,5e-05,42.0,lrswm_dora_r16_lr5e5,False,False,True,1.8420305518304765,4.421956071907698,0.0653435522154764,0.0563916576101515,0.0766619222200667,-0.4735314875305225,25.92
lrswm_dora_r16_lr5e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,5e-05,43.0,lrswm_dora_r16_lr5e5,False,False,True,1.866132795942874,4.430817409271952,0.0651973049355024,0.0557391631111253,0.0761368381859411,-0.4740486587519875,25.58
lrswm_dora_r16_lr5e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,5e-05,44.0,lrswm_dora_r16_lr5e5,False,False,True,1.862572345352912,4.422830256304651,0.0645782633390786,0.0556668096575767,0.0762328832973376,-0.469288162018343,25.84
lrswm_lora_r16_lr1e3_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.001,42.0,lrswm_lora_r16_lr1e3,False,False,True,10.381008993736664,15.030011084468194,0.0721140245734631,0.0449521838827792,0.0675160029941139,0.105442054801695,19.48
lrswm_lora_r16_lr1e3_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.001,43.0,lrswm_lora_r16_lr1e3,False,False,True,10.510729064975054,15.062734117738964,0.0721941122277996,0.0451720036381569,0.0676196972804096,0.094541001456839,19.72
lrswm_lora_r16_lr1e3_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.001,44.0,lrswm_lora_r16_lr1e3,False,False,True,10.453561493302168,15.064544150107697,0.071294109247058,0.0450657677623449,0.0672135808273081,0.111094410509336,19.08
lrswm_lora_r16_lr1e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0001,42.0,lrswm_lora_r16_lr1e4,False,False,True,2.4983827802929186,6.7796696738965645,0.0682299580749549,0.0526173594368727,0.0701494585620906,-0.4855850794196309,25.32
lrswm_lora_r16_lr1e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0001,43.0,lrswm_lora_r16_lr1e4,False,False,True,2.5407167011031087,6.869078554737866,0.0691643537706302,0.0521650024700634,0.0708066189604977,-0.4985299278995877,25.14
lrswm_lora_r16_lr1e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0001,44.0,lrswm_lora_r16_lr1e4,False,False,True,2.512966702380777,6.80653458149207,0.0687232276634482,0.0523510757001911,0.0704828195805795,-0.4970269409343685,25.06
lrswm_lora_r16_lr2e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0002,42.0,lrswm_lora_r16_lr2e4,False,False,True,3.490516292589847,9.48080399358965,0.0670340697210652,0.0495420089811292,0.0662976390668746,-0.4180503416266821,23.57
lrswm_lora_r16_lr2e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0002,43.0,lrswm_lora_r16_lr2e4,False,False,True,3.4078004800359807,9.26836949069123,0.0666873715928069,0.0495928817018278,0.0666253343604813,-0.402195157595707,24.64
lrswm_lora_r16_lr2e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0002,44.0,lrswm_lora_r16_lr2e4,False,False,True,3.5411991309790136,9.517961262464304,0.0671213623203357,0.0493770546299297,0.0666204028276954,-0.4242350194632806,24.3
lrswm_lora_r16_lr2e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,2e-05,42.0,lrswm_lora_r16_lr2e5,False,False,True,1.3151479045550043,2.4023813317589497,0.0596176157303631,0.050716416198109,0.0859965465335078,-0.4803032328401469,26.07
lrswm_lora_r16_lr2e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,2e-05,43.0,lrswm_lora_r16_lr2e5,False,False,True,1.330425918178994,2.425208319685763,0.0600670523089384,0.049802629508012,0.0862178930955527,-0.4788619162959637,26.02
lrswm_lora_r16_lr2e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,2e-05,44.0,lrswm_lora_r16_lr2e5,False,False,True,1.3181541726989283,2.3833112974992243,0.0598318903456929,0.0506754839708519,0.0859929466799272,-0.4766437933452072,26.06
lrswm_lora_r16_lr3e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0003,42.0,lrswm_lora_r16_lr3e4,False,False,True,4.404876297006863,11.169757208486956,0.0646994379635869,0.0479767002836594,0.0647810142888098,-0.2843308575990098,22.86
lrswm_lora_r16_lr3e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0003,43.0,lrswm_lora_r16_lr3e4,False,False,True,4.571142087204912,11.327701828079356,0.0655384170546511,0.0483488131582973,0.065057786925407,-0.3016384339448902,23.71
lrswm_lora_r16_lr3e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0003,44.0,lrswm_lora_r16_lr3e4,False,False,True,4.626842358486581,11.38721889329529,0.065179483148594,0.0480727239134905,0.0648145665352307,-0.3087416418668887,23.88
lrswm_lora_r16_lr5e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0005,42.0,lrswm_lora_r16_lr5e4,False,False,True,6.4670104806142295,13.341852462098844,0.065363859329343,0.0468645951357817,0.0639222955217015,-0.1120452961911984,20.98
lrswm_lora_r16_lr5e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0005,43.0,lrswm_lora_r16_lr5e4,False,False,True,6.4311960983402665,13.240262071977352,0.0656622268114633,0.0464603265230666,0.0642419078828731,-0.1145256971708426,20.98
lrswm_lora_r16_lr5e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0005,44.0,lrswm_lora_r16_lr5e4,False,False,True,6.500181642060075,13.360186557436212,0.0656988046041994,0.0469123664051799,0.0640966151434918,-0.1138478180292033,21.3
lrswm_lora_r16_lr5e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,5e-05,42.0,lrswm_lora_r16_lr5e5,False,False,True,1.8434109428967795,4.366754568215595,0.0656119299856244,0.0563881922109851,0.0764058482432578,-0.4497716469449059,24.89
lrswm_lora_r16_lr5e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,5e-05,43.0,lrswm_lora_r16_lr5e5,False,False,True,1.868696201377129,4.391979910773557,0.0661080925814511,0.0562920063225303,0.076945122783179,-0.4446636720047332,25.82
lrswm_lora_r16_lr5e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,5e-05,44.0,lrswm_lora_r16_lr5e5,False,False,True,1.87647284619768,4.4292454256132086,0.0657699390491525,0.056567048457255,0.076604315312753,-0.4450265416667601,25.51
lrswm_lorawd_wd0p3_lr1e3_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.001,42.0,lrswm_lorawd_wd0p3_lr1e3,False,False,True,13.86929765421961,27.073579690889773,0.0770515802342815,0.0460951343982029,0.0754390467213692,-0.2855864077128788,22.32
lrswm_lorawd_wd0p3_lr1e3_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.001,43.0,lrswm_lorawd_wd0p3_lr1e3,False,False,True,13.866040110105793,27.048878502191226,0.0764009200191029,0.0460866064724512,0.0753335396923426,-0.251424383069008,22.59
lrswm_lorawd_wd0p3_lr1e3_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.001,44.0,lrswm_lorawd_wd0p3_lr1e3,False,False,True,13.971291201044693,27.065108497149,0.0770405478752465,0.0460916781155858,0.0754770632815412,-0.2602694714352825,22.48
lrswm_lorawd_wd0p3_lr1e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0001,42.0,lrswm_lorawd_wd0p3_lr1e4,False,False,True,3.3435788186248048,11.448869427677511,0.0704498064480291,0.0529610423677873,0.070907004082589,-0.5890541413122256,25.72
lrswm_lorawd_wd0p3_lr1e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0001,43.0,lrswm_lorawd_wd0p3_lr1e4,False,False,True,3.293610342139341,11.323960374403384,0.069902873224953,0.053255992738684,0.0709600505925268,-0.5953372991262778,25.78
lrswm_lorawd_wd0p3_lr1e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0001,44.0,lrswm_lorawd_wd0p3_lr1e4,False,False,True,3.364207904723253,11.498670631320293,0.0703598175750645,0.0525967349147978,0.0710364017651663,-0.5984271543235541,25.8
lrswm_lorawd_wd0p3_lr2e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0002,42.0,lrswm_lorawd_wd0p3_lr2e4,False,False,True,4.940415817515192,16.06807424164007,0.0686335404859564,0.0505281484187477,0.0682276590418499,-0.5403060235220295,25.53
lrswm_lorawd_wd0p3_lr2e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0002,43.0,lrswm_lorawd_wd0p3_lr2e4,False,False,True,4.65063941303373,15.630003378430924,0.0681769468516728,0.0503642303762369,0.0684615588441411,-0.5377517846450026,25.38
lrswm_lorawd_wd0p3_lr2e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0002,44.0,lrswm_lorawd_wd0p3_lr2e4,False,False,True,4.92337137108761,16.12909331078001,0.0683775793106426,0.0502721580241569,0.0681637184499557,-0.5468346074741428,25.58
lrswm_lorawd_wd0p3_lr2e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,2e-05,42.0,lrswm_lorawd_wd0p3_lr2e5,False,False,True,1.586538516397214,3.91351419718079,0.0603635607663752,0.0529413954560741,0.0832741783185855,-0.4949857599158929,26.2
lrswm_lorawd_wd0p3_lr2e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,2e-05,43.0,lrswm_lorawd_wd0p3_lr2e5,False,False,True,1.5820889533879596,3.8729696030880647,0.0612119561703218,0.052296745540362,0.0838248287755704,-0.4847886956721981,26.4
lrswm_lorawd_wd0p3_lr2e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,2e-05,44.0,lrswm_lorawd_wd0p3_lr2e5,False,False,True,1.545867776868415,3.748213566623744,0.0610662004885479,0.0551653433791323,0.0836500150173108,-0.4735314875305225,25.98
lrswm_lorawd_wd0p3_lr3e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0003,42.0,lrswm_lorawd_wd0p3_lr3e4,False,False,True,6.429593168391686,18.977261803943605,0.0680940107636635,0.0491095935046577,0.0681078347566108,-0.4446636720047332,24.43
lrswm_lorawd_wd0p3_lr3e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0003,43.0,lrswm_lorawd_wd0p3_lr3e4,False,False,True,6.602396422670832,19.40036146919324,0.0686394064376202,0.0495068287721795,0.0680400308510362,-0.4606729364606249,25.28
lrswm_lorawd_wd0p3_lr3e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0003,44.0,lrswm_lorawd_wd0p3_lr3e4,False,False,True,6.471775899730791,19.05775428666675,0.0686422779310765,0.0491902411023157,0.0688267722003937,-0.4540746706441572,24.92
lrswm_lorawd_wd0p3_lr5e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0005,42.0,lrswm_lorawd_wd0p3_lr5e4,False,False,True,9.94384487700238,23.555861508311384,0.070545124627471,0.0478645838036822,0.0695333516878855,-0.3989182722159767,24.57
lrswm_lorawd_wd0p3_lr5e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0005,43.0,lrswm_lorawd_wd0p3_lr5e4,False,False,True,9.82299715714525,23.621879566150685,0.0716094175590865,0.0476268811523833,0.0703978203121656,-0.3945872018469488,24.12
lrswm_lorawd_wd0p3_lr5e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0005,44.0,lrswm_lorawd_wd0p3_lr5e4,False,False,True,9.934261723756704,23.61790093522752,0.0706099237549135,0.0478900661467094,0.0696606491482906,-0.3757179041643317,23.94
lrswm_lorawd_wd0p3_lr5e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,5e-05,42.0,lrswm_lorawd_wd0p3_lr5e5,False,False,True,2.392063230155561,7.61403199083084,0.0673303803005387,0.0563798062398068,0.0745861524279394,-0.5282683485199489,25.42
lrswm_lorawd_wd0p3_lr5e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,5e-05,43.0,lrswm_lorawd_wd0p3_lr5e5,False,False,True,2.414857117504018,7.66482219504596,0.0677396853149991,0.0553985154183478,0.0748717733499561,-0.5269511949114623,25.5
lrswm_lorawd_wd0p3_lr5e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,5e-05,44.0,lrswm_lorawd_wd0p3_lr5e5,False,False,True,2.440613737047055,7.65925888739361,0.0672561092593902,0.0550533040805292,0.0745284023585824,-0.5341711846425635,25.81
lrswm_milora_r32_lr1e3_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.001,42.0,lrswm_milora_r32_lr1e3,False,False,True,13.701849154589016,25.916930101165757,0.0707803574157003,0.0529295854490873,0.0675500074823493,0.112068504268197,18.95
lrswm_milora_r32_lr1e3_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.001,43.0,lrswm_milora_r32_lr1e3,False,False,True,14.430285339205204,26.36265509713539,0.0705559815151673,0.0523867450784413,0.0675834407466961,0.1093422696379732,17.94
lrswm_milora_r32_lr1e3_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.001,44.0,lrswm_milora_r32_lr1e3,False,False,True,14.461796422525492,26.267218816331184,0.0711406569485478,0.0524310184054966,0.0681858222488964,0.1272020175903533,18.26
lrswm_milora_r32_lr1e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.0001,42.0,lrswm_milora_r32_lr1e4,False,False,True,3.7574016733743374,12.219418068833708,0.0599705516772375,0.1886268010659284,0.0660390998986921,-0.5777385491863973,25.66
lrswm_milora_r32_lr1e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.0001,43.0,lrswm_milora_r32_lr1e4,False,False,True,3.8209193613254953,12.34153749209356,0.0593434294401528,0.1899097825798365,0.0655662720144764,-0.5887170869826158,25.84
lrswm_milora_r32_lr1e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.0001,44.0,lrswm_milora_r32_lr1e4,False,False,True,3.795298078802839,12.256991833930176,0.0597611079507727,0.1894442180166325,0.0659144400160412,-0.5872035712834566,25.72
lrswm_milora_r32_lr2e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.0002,42.0,lrswm_milora_r32_lr2e4,False,False,True,4.553945283322551,13.979529025608254,0.0625321577891228,0.1284747540373683,0.0649529278286044,-0.4657199947949185,24.6
lrswm_milora_r32_lr2e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.0002,43.0,lrswm_milora_r32_lr2e4,False,False,True,4.7113384989438005,14.12375251169372,0.0621955190814216,0.130048200947361,0.0646713937402055,-0.4925489390980302,24.84
lrswm_milora_r32_lr2e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.0002,44.0,lrswm_milora_r32_lr2e4,False,False,True,4.528172832509279,13.910386067280092,0.0618139726812937,0.128629083686573,0.0648162984202555,-0.4801720062242812,24.92
lrswm_milora_r32_lr2e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,2e-05,42.0,lrswm_milora_r32_lr2e5,False,False,True,2.7341177758537127,9.561545675923444,0.0500277289699006,0.2645207390441962,0.0762131635076396,-0.5663901566762818,25.35
lrswm_milora_r32_lr2e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,2e-05,43.0,lrswm_milora_r32_lr2e5,False,False,True,2.741602229508846,9.566766409173274,0.0500979905295974,0.2646506672536213,0.0761967581238201,-0.5686362358410126,25.3
lrswm_milora_r32_lr2e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,2e-05,44.0,lrswm_milora_r32_lr2e5,False,False,True,2.721596480494441,9.538934962363596,0.0499496758660019,0.2642650572004776,0.0759360815653474,-0.5643148620583701,25.68
lrswm_milora_r32_lr3e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.0003,42.0,lrswm_milora_r32_lr3e4,False,False,True,5.494012585416949,15.774638560688246,0.062775208784624,0.1006710939366037,0.0639111113935125,-0.3298469548078198,24.16
lrswm_milora_r32_lr3e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.0003,43.0,lrswm_milora_r32_lr3e4,False,False,True,5.40956264182469,15.771157743157188,0.0623994556670801,0.1010108494830881,0.0635833888697265,-0.3368646850422458,23.04
lrswm_milora_r32_lr3e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.0003,44.0,lrswm_milora_r32_lr3e4,False,False,True,5.545168723255137,15.858023198533086,0.0631485830663324,0.1010049093941024,0.0637904638429617,-0.3540867249661558,23.96
lrswm_milora_r32_lr5e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.0005,42.0,lrswm_milora_r32_lr5e4,False,False,True,7.979710186197146,19.526077989600083,0.0650802687477822,0.0736153570601459,0.0631183506631545,-0.1855526214775123,22.42
lrswm_milora_r32_lr5e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.0005,43.0,lrswm_milora_r32_lr5e4,False,False,True,7.585901179232685,19.26783904507534,0.064447337343699,0.0735691516009203,0.0632445760329982,-0.1638025192210746,21.45
lrswm_milora_r32_lr5e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.0005,44.0,lrswm_milora_r32_lr5e4,False,False,True,7.878754806101064,19.505891827311626,0.0647158045421727,0.0736147337293855,0.0632816273669257,-0.1572036048244198,21.71
lrswm_milora_r32_lr5e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,5e-05,42.0,lrswm_milora_r32_lr5e5,False,False,True,3.088366612592336,10.86060956286047,0.0537192940072807,0.2432120786316437,0.0691222235504553,-0.544850478820172,25.24
lrswm_milora_r32_lr5e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,5e-05,43.0,lrswm_milora_r32_lr5e5,False,False,True,3.103965854608639,10.875742172157436,0.053407075198864,0.2434853472664017,0.0689976152038061,-0.5477534254795628,25.94
lrswm_milora_r32_lr5e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,5e-05,44.0,lrswm_milora_r32_lr5e5,False,False,True,3.0812328391034134,10.82764643710203,0.0541345954776874,0.2430367396744431,0.0693450495886925,-0.5483670525430092,25.4
lrswm_sclora_r32_lr1e3_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,sclora,SC-LoRA,0.001,43.0,lrswm_sclora_r32_lr1e3,False,False,True,18.750554912572643,32.73088198043294,0.0939996332496728,0.0425838277530531,0.117868634895966,0.2151085810530932,12.5
lrswm_sclora_r32_lr1e3_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,sclora,SC-LoRA,0.001,44.0,lrswm_sclora_r32_lr1e3,False,False,True,18.64499508483288,32.68856503453309,0.0944876742621693,0.0425361058051503,0.118274086750533,0.2218834917852404,6.76
lrswm_sclora_r32_lr1e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,sclora,SC-LoRA,0.0001,43.0,lrswm_sclora_r32_lr1e4,False,False,True,11.474711538620328,35.54048223410675,0.1019996621292409,0.0374388451651419,0.1833856173062955,-0.4082677610481644,22.53
lrswm_sclora_r32_lr1e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,sclora,SC-LoRA,0.0001,44.0,lrswm_sclora_r32_lr1e4,False,False,True,11.488432131846537,35.514900239031874,0.1018288035572983,0.0374685908331919,0.1832426171513543,-0.4081565887752155,22.81
lrswm_sclora_r32_lr2e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,sclora,SC-LoRA,0.0002,43.0,lrswm_sclora_r32_lr2e4,False,False,True,13.180799576494264,35.93384146637608,0.1021904589793205,0.0388194560433156,0.174765273795233,-0.2562551214075387,19.87
lrswm_sclora_r32_lr2e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,sclora,SC-LoRA,0.0002,44.0,lrswm_sclora_r32_lr2e4,False,False,True,13.15229031819888,35.913992244335,0.1022662372994928,0.0387055830176016,0.1749130590251932,-0.2639223629960542,20.74
lrswm_sclora_r32_lr2e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,sclora,SC-LoRA,2e-05,42.0,lrswm_sclora_r32_lr2e5,False,False,True,7.102672268012344,28.16292193955089,0.1133082603379123,0.0385311922004113,0.2365978074155671,-0.54500278269054,23.94
lrswm_sclora_r32_lr2e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,sclora,SC-LoRA,2e-05,43.0,lrswm_sclora_r32_lr2e5,False,False,True,9.046061049564631,32.85552203203711,0.1020896494742755,0.0364513801505886,0.1923089578975106,-0.7983298203534185,26.03
lrswm_sclora_r32_lr2e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,sclora,SC-LoRA,2e-05,44.0,lrswm_sclora_r32_lr2e5,False,False,True,9.029931001496712,32.84542920629793,0.1019228727107155,0.0364692870488623,0.1921565921096982,-0.7969671129852894,25.81
lrswm_sclora_r32_lr3e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,sclora,SC-LoRA,0.0003,43.0,lrswm_sclora_r32_lr3e4,False,False,True,14.17810991697944,35.39346241068319,0.1016993094017746,0.0397826880258692,0.1650782268610379,-0.1590787998012282,18.19
lrswm_sclora_r32_lr3e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,sclora,SC-LoRA,0.0003,44.0,lrswm_sclora_r32_lr3e4,False,False,True,14.22603399155376,35.41790806095053,0.10133638810603,0.0396151801178341,0.1647582034596241,-0.1509493094304878,19.3
lrswm_sclora_r32_lr5e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,sclora,SC-LoRA,0.0005,43.0,lrswm_sclora_r32_lr5e4,False,False,True,15.839117779715936,34.20449027764296,0.0990149103294379,0.040794071467254,0.1460461758206541,-0.021636852916117,18.01
lrswm_sclora_r32_lr5e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,sclora,SC-LoRA,0.0005,44.0,lrswm_sclora_r32_lr5e4,False,False,True,15.833327264592828,34.20094899465894,0.0992546737209065,0.0409062693001676,0.1463638347754813,-0.0098832339320955,18.27
lrswm_sclora_r32_lr5e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,sclora,SC-LoRA,5e-05,43.0,lrswm_sclora_r32_lr5e5,False,False,True,10.046533568738168,34.14068968916807,0.1012547460662253,0.0366485035860104,0.1867796675508479,-0.5696024086130332,24.24
lrswm_sclora_r32_lr5e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,sclora,SC-LoRA,5e-05,44.0,lrswm_sclora_r32_lr5e5,False,False,True,10.013827690898886,34.126995958687175,0.1014514486104586,0.0367188616150416,0.1870306632259227,-0.5659103615821093,24.88
qwsw_clora_k1024_lr1e3_s42,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,clora,CLoRA,0.001,42.0,qwsw_clora_k1024_lr1e3,False,False,True,17.904760869132453,29.74588499727545,0.0585929093498181,0.0446211083854896,0.051143557774033,-0.1646265475299912,7.9
qwsw_clora_k1024_lr1e3_s43,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,clora,CLoRA,0.001,43.0,qwsw_clora_k1024_lr1e3,False,False,True,17.855980843572112,29.794342793492216,0.0581194252568687,0.0444688124558191,0.0504653925617606,-0.1666616110606023,14.82
