run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,straggler,on_pool,cs_avg,gsm8k,adapt_task,bbh,mmlu_pro,mmlu,arc_c,truthfulqa,retention_mean,retention_broad,fdelta,dw_sv_max,dw_sv_mean,adapt,fro_total,spec_max,spec_mean,stable_rank_w,eff_rank_w,e_top_w,e_bot_w,amp_top_w,forgetting_ce,base_entropy,forgetting_kl,log10_fdelta,log10_spec_max,log10_fro_total,log10_dw_sv_max,log10_dw_sv_mean
frc_milora_lr1e3_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.001,44.0,frc_milora_lr1e3_c256,False,False,False,True,36.89,,cs,9.25,0.0,23.34,25.51,47.31,4.62,21.08,5.4068,575.7641,63.9661,36.89,2664.7602420048906,575.7601318359375,63.97059174776077,12.863495427202734,25.90025015087827,0.09323758645380344,0.048767297780189754,0.09423363219584338,6.209710296412203,1.8100692116929957,4.399641084719207,0.7329403051216139,2.7602415891229786,3.4256581400948978,2.760244582289267,1.8059498726792302
frc_milora_lr1e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0001,42.0,frc_milora_lr1e4_c256,False,False,False,True,58.93,,cs,35.02,19.69,46.74,42.24,36.68,27.36,36.07,0.308,21.6291,8.6491,58.93,187.21028256967693,21.629257202148438,8.650419346988201,3.9659903349216115,12.217386495773777,0.06727314477128911,0.09554513516503539,0.06745831056912562,2.0416856114274093,1.8520239240816387,0.1896616873457706,-0.5114492834995558,1.3350416050356089,2.2723296987857906,1.335038448557646,0.9369709184047977
frc_milora_lr1e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0001,43.0,frc_milora_lr1e4_c256,False,False,False,True,76.2,,cs,33.45,18.43,47.61,43.52,37.1,25.94,36.02,0.3179,20.7333,8.7584,76.2,188.0627240219142,20.73350715637207,8.760231494903564,3.8753073138496936,12.103279971314983,0.06759103350579883,0.09468727267249577,0.06779566647373712,2.1366343298032455,1.8100692116929957,0.3265651181102498,-0.4977094720852271,1.3166727709713222,2.2743027224197396,1.3166684317479553,0.9424247757300296
frc_milora_lr1e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0001,44.0,frc_milora_lr1e4_c256,False,False,False,True,78.81,,cs,34.94,19.84,46.92,41.13,36.19,27.39,35.8,0.3154,18.948,8.6694,78.81,187.39485731933576,18.948129653930664,8.671220782399178,3.9856845412896322,12.206268449906574,0.06728478010833741,0.09539272278384663,0.06746839562551579,2.000699449579029,1.8100692116929957,0.1906302378860334,-0.5011383110071159,1.277566347757101,2.272757668363496,1.277563376055919,0.9379890414547509
frc_milora_lr1e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0001,45.0,frc_milora_lr1e4_c256,False,False,False,True,73.24,,cs,34.57,19.37,46.25,40.02,36.12,26.97,35.27,0.3126,18.0252,8.6694,73.24,187.21503183425241,18.025232315063477,8.671997615695,3.9485805106464777,12.245495513322274,0.06723840058859508,0.09544013058054208,0.06703309259518837,2.001651234665983,1.8100692116929957,0.1915820229729872,-0.5050110263168319,1.2558808707562354,2.272340716093216,1.2558800921661966,0.9379890414547509
frc_milora_lr2e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0002,42.0,frc_milora_lr2e4_c256,False,False,False,True,80.19,,cs,32.1,16.41,44.72,38.48,34.31,24.26,33.2,0.5166,44.5382,15.266,80.19,403.5301341815077,44.53801345825195,15.268544527888299,5.740905116876098,15.875382128022038,0.06836467236920726,0.0681458560745359,0.06524675717045819,2.251320032244109,1.8520239240816387,0.3992961081624702,-0.28684559816270166,1.6487308421690663,2.605875971821619,1.6487326611519053,1.1837252580455784
frc_milora_lr2e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0002,43.0,frc_milora_lr2e4_c256,False,False,False,True,80.19,,cs,31.22,17.1,42.02,39.33,35.72,24.16,33.08,0.5202,36.3879,15.0914,80.19,400.3502824791923,36.387428283691406,15.093638241291046,5.756912787958296,15.936990856087888,0.0674049649848605,0.06852310794569823,0.06490043229580827,2.206997280840006,1.8100692116929957,0.39692806914701007,-0.28382965214014605,1.560951362492823,2.602440139272841,1.5609569925269207,1.178729530303869
frc_milora_lr2e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0002,44.0,frc_milora_lr2e4_c256,False,False,False,True,51.99,,cs,31.16,17.31,38.95,39.25,36.22,24.24,32.58,0.5346,40.8336,15.2158,51.99,401.3463513614671,40.83375930786133,15.217483401298523,5.783036978280708,15.938440533898303,0.06817768874308773,0.06851359238991092,0.06554818622836238,2.248901991309805,1.8100692116929957,0.4388327796168092,-0.2719710455794816,1.6110193645299988,2.6035193191608443,1.6110176701804892,1.1822947911635788
frc_milora_lr2e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0002,45.0,frc_milora_lr2e4_c256,False,False,False,True,72.82,,cs,32.79,17.45,43.73,37.12,33.46,25.12,32.91,0.537,39.3353,15.1453,72.82,400.92894775204036,39.33525085449219,15.147343236207963,5.719724668268509,15.922575015453056,0.06826707669016853,0.06838152508384501,0.06518303594893757,2.2177196020515866,1.8100692116929957,0.40765039035859085,-0.27002571430044436,1.5947819241600203,2.603067414182947,1.594782466767708,1.1802778803135876
frc_milora_lr2e5_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,2e-05,42.0,frc_milora_lr2e5_c256,False,False,False,True,24.21,,cs,34.65,19.25,46.06,47.01,37.44,26.95,36.88,0.1894,4.222,1.8591,24.21,33.89892949870595,4.226253032684326,1.8597181517630816,2.7426447625100083,9.766397983053768,0.058768146563597405,0.16121841120294741,0.07052906729585508,1.9119313203613701,1.8520239240816387,0.059907396279731406,-0.7226200253327454,0.6259554954159657,1.5301859837445102,0.6255182289716377,0.26930275086934125
frc_milora_lr2e5_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,2e-05,43.0,frc_milora_lr2e5_c256,False,False,False,True,42.96,,cs,33.62,19.01,46.72,46.5,37.2,26.32,36.61,0.1853,4.1362,1.8455,42.96,33.63710442254565,4.140167713165283,1.8461308021098375,2.7289302724859965,9.786776645286027,0.05896246581327043,0.16094617740784092,0.07026443429794763,1.8724108367733303,1.8100692116929957,0.062341625080334584,-0.7321245806811024,0.6170179342191932,1.5268186034328064,0.616601530278434,0.26611404953167594
frc_milora_lr2e5_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,2e-05,44.0,frc_milora_lr2e5_c256,False,False,False,True,25.23,,cs,33.94,19.21,46.5,47.44,36.8,26.58,36.78,0.1873,4.0918,1.8529,25.23,33.785184015035036,4.092660903930664,1.8536075558513403,2.731983802515502,9.781257609893734,0.05860646697541579,0.16122322727538327,0.07032260795935637,1.9110853242549648,1.8520239240816387,0.05906140017332606,-0.7274622226247627,0.6120057628098233,1.5287262887041393,0.6119143980071066,0.26785198131560506
frc_milora_lr3e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0003,42.0,frc_milora_lr3e4_c256,False,False,False,True,78.24,,cs,29.44,14.2,37.72,35.24,38.14,21.82,30.95,0.7434,77.686,19.3237,78.24,606.4142712377902,77.68624114990234,19.324484783411027,7.777842531891195,19.196623926369398,0.06890014006064836,0.05763732068317369,0.06455728620676061,2.483134364538658,1.8520239240816387,0.6311104404570194,-0.12877744324029294,1.8903441086105892,2.7827694133477623,1.890342760492404,1.286090286454933
frc_milora_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0003,43.0,frc_milora_lr3e4_c256,False,False,False,True,49.15,,cs,30.98,13.95,34.03,36.69,36.12,22.46,30.35,0.7232,71.3317,19.0445,49.15,608.193335665043,71.33094024658203,19.045240938663483,7.954089496881877,19.28430341990594,0.06903013089943139,0.05739559441617775,0.06458686397923492,2.4353326005959834,1.8100692116929957,0.6252633889029877,-0.14074158253269314,1.8532779486976902,2.7840416570120685,1.8532825743896928,1.279769575049396
frc_milora_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0003,44.0,frc_milora_lr3e4_c256,False,False,False,True,78.8,,cs,30.66,14.49,32.99,36.52,34.93,22.58,29.92,0.7361,84.4544,19.3371,78.8,606.564199188182,84.45504760742188,19.338108551502227,7.86340958063234,19.231234376614953,0.06986447711601376,0.057563435395281706,0.06489444344580457,2.4564784636834647,1.8100692116929957,0.646409251990469,-0.13306318226836064,1.9266256110715034,2.7828767736735345,1.9266222808571936,1.2863913431475285
frc_milora_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0003,45.0,frc_milora_lr3e4_c256,False,False,False,True,78.44,,cs,31.36,13.95,36.65,35.32,36.81,22.66,30.82,0.729,60.2502,19.0709,78.44,605.6159279462287,60.2495231628418,19.071992045640947,7.925187526281763,19.348459828290654,0.06834866701699265,0.057535946708455916,0.06440300469228764,2.436660040255413,1.8100692116929957,0.6265908285624173,-0.1372724716820254,1.7799536140922827,2.782197288764455,1.7799584928859469,1.2803711888934444
frc_milora_lr5e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0005,42.0,frc_milora_lr5e4_c256,False,False,False,True,72.85,,cs,27.63,7.44,23.65,34.39,36.53,17.54,25.93,1.1445,144.1887,23.4431,72.85,960.5954579509386,144.1873779296875,23.44544262290001,12.553838828252584,24.41782522393285,0.07171967677251762,0.049858918077251346,0.06585858840866632,2.8721393192039297,1.8520239240816387,1.020115395122291,0.058615797010561736,2.1589272441877654,2.9825405288035602,2.158931226264542,1.3700150401052291
frc_milora_lr5e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0005,43.0,frc_milora_lr5e4_c256,False,False,False,True,73.42,,cs,25.8,8.99,24.38,30.72,34.59,17.4,24.9,1.1201,143.5483,23.3342,73.42,958.4593609339149,143.54623413085938,23.336627900600433,12.540334582799371,24.357072876785605,0.07208341142168014,0.04983279202582866,0.06609710786812094,2.8512673407927527,1.8100692116929957,1.041198129099757,0.04925679723222725,2.1569918034668656,2.981573703342079,2.156998053642062,1.3679929159329265
frc_milora_lr5e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0005,44.0,frc_milora_lr5e4_c256,False,False,False,True,73.24,,cs,28.32,3.86,24.21,33.7,33.88,16.09,24.79,1.1293,214.0665,23.9827,73.24,979.3785298438816,214.0640106201172,23.98527820110321,12.491203373205003,24.183306242346422,0.07593809862943238,0.04945761630881121,0.06762752585819844,2.8747211274888356,1.8100692116929957,1.0646519157958398,0.05280932814056134,2.330543657939428,2.990950579085372,2.3305487083804484,1.37989807488846
frc_milora_lr5e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0005,45.0,frc_milora_lr5e4_c256,False,False,False,True,73.97,,cs,28.63,9.91,24.76,34.3,35.82,19.27,26.68,1.1349,190.7704,23.7346,73.97,974.8947587396657,190.76747131347656,23.737042552232744,12.506815334236114,24.384885689987566,0.07366363496207436,0.049646194046317225,0.06645153770101031,2.8662177745935113,1.8100692116929957,1.0561485629005156,0.054957596012406504,2.2805043230230746,2.988957735528752,2.2805109903161114,1.375381916936764
frc_milora_lr7e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0007,42.0,frc_milora_lr7e4_c256,False,False,False,True,63.53,,cs,24.53,6.48,23.18,30.89,37.16,15.5,24.45,1.4751,261.7909,28.2795,63.53,1301.521288775818,261.7864990234375,28.281723123788833,15.15034991151033,27.071012374041832,0.0784868316421814,0.04780685627755618,0.07061776316713891,3.2281540004612634,1.8520239240816387,1.3761300763796247,0.16882146300982398,2.417947245152805,3.1144512761888192,2.4179545461548715,1.4514717265831152
frc_milora_lr7e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0007,43.0,frc_milora_lr7e4_c256,False,False,False,True,65.33,,cs,21.7,7.31,22.97,30.2,35.08,14.5,23.45,1.5291,259.3521,28.2971,65.33,1298.359428941307,259.3455505371094,28.2996634721756,15.203610560991947,27.094296890056608,0.07705769582758376,0.04779110536480713,0.06998242005513892,3.279584293202586,1.8100692116929957,1.4695150815095903,0.18443588830837046,2.413878801418645,3.1133949362219004,2.4138897688698764,1.4517419295690868
frc_milora_lr7e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0007,44.0,frc_milora_lr7e4_c256,False,False,False,True,65.02,,cs,21.75,7.61,22.99,29.69,34.59,14.68,23.33,1.5248,260.3666,28.4834,65.02,1306.2962490491516,260.360595703125,28.485636901855468,15.062084416920698,26.929288617470423,0.07817609062076246,0.047726082664471085,0.07051485243053376,3.212242319347193,1.8100692116929957,1.4021731076541972,0.18321288329425117,2.4155752565335575,3.1160416798006,2.415585271885251,1.454591828823866
frc_milora_r32_lr3e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0003,42.0,frc_milora_r32_lr3e4_c256,False,False,False,True,78.26,,cs,29.44,14.2,37.72,35.24,38.14,21.82,30.95,0.7434,77.686,19.3237,78.26,606.4142712377902,77.68624114990234,19.324484783411027,7.777842531891195,19.196623926369398,0.06890014006064836,0.05763732068317369,0.06455728620676061,2.483134364538658,1.8520239240816387,0.6311104404570194,-0.12877744324029294,1.8903441086105892,2.7827694133477623,1.890342760492404,1.286090286454933
frc_milora_r32_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0003,43.0,frc_milora_r32_lr3e4_c256,False,False,False,True,49.0,,cs,30.98,13.95,34.03,36.69,36.12,22.46,30.35,0.7232,71.3317,19.0445,49.0,608.193335665043,71.33094024658203,19.045240938663483,7.954089496881877,19.28430341990594,0.06903013089943139,0.05739559441617775,0.06458686397923492,2.4353326005959834,1.8100692116929957,0.6252633889029877,-0.14074158253269314,1.8532779486976902,2.7840416570120685,1.8532825743896928,1.279769575049396
frc_milora_r32_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0003,44.0,frc_milora_r32_lr3e4_c256,False,False,False,True,78.72,,cs,30.66,14.49,32.99,36.52,34.93,22.58,29.92,0.7361,84.4544,19.3371,78.72,606.564199188182,84.45504760742188,19.338108551502227,7.86340958063234,19.231234376614953,0.06986447711601376,0.057563435395281706,0.06489444344580457,2.4564784636834647,1.8100692116929957,0.646409251990469,-0.13306318226836064,1.9266256110715034,2.7828767736735345,1.9266222808571936,1.2863913431475285
frc_milora_r32_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,milora,MiLoRA,0.0003,45.0,frc_milora_r32_lr3e4_c256,False,False,False,True,78.45,,cs,31.36,13.95,36.65,35.32,36.81,22.66,30.82,0.729,60.2502,19.0709,78.45,605.6159279462287,60.2495231628418,19.071992045640947,7.925187526281763,19.348459828290654,0.06834866701699265,0.057535946708455916,0.06440300469228764,2.4937703070096333,1.8520239240816387,0.6417463829279946,-0.1372724716820254,1.7799536140922827,2.782197288764455,1.7799584928859469,1.2803711888934444
frc_pissa_r32_lr3e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,pissa,PiSSA,0.0003,42.0,frc_pissa_r32_lr3e4_c256,False,False,False,True,70.05,,cs,19.18,2.0,23.74,29.01,37.18,10.59,22.22,1.4138,54.6307,13.9806,70.05,723.9691402444324,54.64010238647461,13.9822333663702,18.025627448268274,39.688926189655064,0.22140781811605262,0.03841927380309912,0.21615268883723784,3.930924849780089,1.8520239240816387,2.0789009256984503,0.15038797732528014,1.7375115044699492,2.859720054446882,1.73743676529931,1.1455258102578405
frc_pissa_r32_lr3e4_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,pissa,PiSSA,0.0003,43.0,frc_pissa_r32_lr3e4_c256,False,False,False,True,69.25,,cs,25.25,1.25,23.43,31.14,37.93,13.25,23.8,1.4141,54.1678,13.9728,69.25,724.3925488098992,54.180145263671875,13.974416953325271,18.046002646851083,39.71883044997787,0.22100774313001023,0.03851175227726975,0.2162396027337775,3.8435286939316966,1.8100692116929957,2.033459482238701,0.15048012227033458,1.7338401650959414,2.85997397445899,1.7337411972770225,1.145283442814398
frc_pissa_r32_lr3e4_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,pissa,PiSSA,0.0003,44.0,frc_pissa_r32_lr3e4_c256,False,False,False,True,68.87,,cs,16.56,2.2,23.24,33.36,35.21,9.38,22.11,1.3877,51.2253,13.8795,68.87,723.9831594721331,51.23530578613281,13.881161734461784,18.117260975002708,39.77379030646538,0.2209002000748583,0.03856264737121432,0.21671792325739775,3.6694565584747725,1.8100692116929957,1.8593873467817768,0.14229558828976357,1.7095693325369585,2.8597284642173313,1.7094845105180945,1.1423738212231445
frc_pissa_r32_lr3e4_c256_s45,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,pissa,PiSSA,0.0003,45.0,frc_pissa_r32_lr3e4_c256,False,False,False,True,69.56,,cs,22.82,1.58,23.57,31.91,36.84,12.2,23.34,1.4031,55.3987,13.979,69.56,724.8252172247506,55.406978607177734,13.980717357993125,18.045105467551213,39.71548882703901,0.22149746513832358,0.038462769638887104,0.2164019811477257,3.746658617738669,1.8100692116929957,1.9365894060456734,0.14708862462816655,1.7435644683333968,2.8602332943694284,1.7434995735831094,1.1454761048849593
frc_sclora_b0p9_em_r128_lr5e5_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,5e-05,42.0,frc_sclora_b0p9_em_r128_lr5e5,False,False,False,True,71.5,,cs,35.28,18.82,47.9,43.17,34.73,27.05,35.98,0.1948,6.4749,2.4783,71.5,94.06350130742034,6.47467565536499,2.4786443792283537,14.200944176871362,73.288740275203,0.034698228917128156,0.39951488365448695,0.055163116914826275,1.9694938133957776,1.8520239240816387,0.11746988931413882,-0.7104110474574032,0.8112180176006512,1.9734211403699935,0.8112330654508096,0.39415387688205583
frc_sclora_b0p9_em_r128_lr5e5_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,5e-05,43.0,frc_sclora_b0p9_em_r128_lr5e5,False,False,False,True,67.93,,cs,35.62,19.51,48.68,43.17,36.18,27.56,36.63,0.2003,7.0961,2.5037,67.93,94.34923224415438,7.096102237701416,2.504219895973802,13.571346920460561,72.40997764698906,0.03505042713462182,0.3981119468821207,0.055697939929026344,2.066721488114374,1.8100692116929957,0.25665227642137833,-0.6983190507064237,0.8510198640037303,1.9747383704947623,0.8510197270522748,0.39858228933471496
frc_sclora_b0p9_em_r128_lr5e5_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,5e-05,44.0,frc_sclora_b0p9_em_r128_lr5e5,False,False,False,True,56.81,,cs,34.4,19.69,47.69,42.41,35.1,27.04,35.86,0.2034,6.3629,2.5017,56.81,94.30382716292483,6.362766742706299,2.502111369371414,13.568352946466488,72.51630232948973,0.03463616018305016,0.3986277929642054,0.055153034087248524,1.9867173395804016,1.8100692116929957,0.17664812788740591,-0.6916490514132743,0.8036460024107719,1.9745293182093544,0.8036550978724871,0.3982352285563431
frc_sclora_lr1e3_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.001,42.0,frc_sclora_lr1e3_c256,False,True,False,True,36.86,,cs,2.29,0.0,23.04,22.61,48.49,1.14,19.29,8.2262,558.2896,89.1199,36.86,3514.2402905725244,558.4335327148438,89.12582939863205,12.195766040518365,25.705402013410737,0.09908242819655672,0.04770754784267158,0.11890226271176461,9.359743761941282,1.8520239240816387,7.507719837859643,0.9151992641131625,2.746971488833892,3.545831453602604,2.746859537747115,1.9499746905151052
frc_sclora_lr1e3_c256_s43,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.001,43.0,frc_sclora_lr1e3_c256,False,True,False,True,36.48,,cs,2.13,0.0,22.97,21.33,47.55,1.06,18.8,9.3854,777.9695,95.1698,36.48,3738.789543217429,778.0382690429688,95.17527412772179,11.862919624625215,25.19456985375197,0.1003693431385506,0.0476389535678585,0.12036041490382753,10.556099919420152,1.8520239240816387,8.704075995338513,0.9724527867166444,2.8910009589761168,3.5727310193687787,2.890962570972534,1.9784991566395285
frc_sclora_lr1e3_c256_s44,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.001,44.0,frc_sclora_lr1e3_c256,False,True,False,True,36.81,,cs,1.27,0.0,23.86,23.29,47.56,0.64,19.2,7.3776,508.4888,81.8081,36.81,3301.324683205536,508.4736633300781,81.81342376470566,12.528325987329755,26.318553456690143,0.09905912010778362,0.047623557805488645,0.1182495620056216,9.280853530835168,1.8100692116929957,7.470784319142172,0.8679151048753324,2.706268463322423,3.5186882390198826,2.7062813915719093,1.912796306252568
frc_sclora_lr1e4_c256_s42,frc,Llama-CS grid (frc),Llama-2-7B,cs,faithful-CLoRA grid,sclora,SC-LoRA,0.0001,42.0,frc_sclora_lr1e4_c256,False,False,False,True,80.23,,cs,28.94,10.46,25.43,38.23,33.54,19.7,27.32,0.5591,16.8065,6.6291,80.23,291.9957267604432,16.811901092529297,6.629654179513454,12.452121710761466,32.15612087412224,0.07562784865017144,0.04243369986674051,0.15846666193552095,2.2936705164523477,1.8520239240816387,0.4416465923707089,-0.2525105077413271,1.2256168263075191,2.4653764957705446,1.225477279831442,0.8214545704009398
