run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,on_pool,forgetting_ce,base_entropy,forgetting_kl,log10_fdelta,retention_mean
lrsw_sclora_r32_lr2e5_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,2e-05,43.0,lrsw_sclora_r32_lr2e5,False,False,True,1.9550050309553575,1.810069211692996,0.144935819262362,-0.7796303675486055,26.98
lrsw_sclora_r32_lr2e5_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,2e-05,44.0,lrsw_sclora_r32_lr2e5,False,False,True,1.9588381435308448,1.810069211692996,0.1487689318378491,-0.7798919119599449,27.02
lrsw_sclora_r32_lr3e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0003,42.0,lrsw_sclora_r32_lr3e4,False,False,True,4.0211946985019615,1.8520239240816387,2.169170774420323,0.1498346967157849,9.38
lrsw_sclora_r32_lr3e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0003,43.0,lrsw_sclora_r32_lr3e4,False,False,True,2.507403742016905,1.810069211692996,0.6973345303239091,-0.1273776209747116,18.98
lrsw_sclora_r32_lr3e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0003,44.0,lrsw_sclora_r32_lr3e4,False,False,True,2.456819296958807,1.810069211692996,0.6467500852658115,-0.124071015077073,18.74
lrsw_sclora_r32_lr5e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0005,42.0,lrsw_sclora_r32_lr5e4,False,False,True,5.803522692947161,1.8520239240816387,3.9514987688655214,0.2605960423019088,3.6
lrsw_sclora_r32_lr5e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0005,43.0,lrsw_sclora_r32_lr5e4,False,False,True,2.8078629023015265,1.810069211692996,0.9977936906085308,0.0356698346516806,15.26
lrsw_sclora_r32_lr5e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0005,44.0,lrsw_sclora_r32_lr5e4,False,False,True,2.77261841418226,1.810069211692996,0.9625492024892645,0.0226757619537274,15.2
lrsw_sclora_r32_lr5e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0005,45.0,lrsw_sclora_r32_lr5e4,False,False,True,2.8351761325755387,1.810069211692996,1.025106920882543,0.0300327049361712,16.04
lrsw_sclora_r32_lr5e5_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,5e-05,42.0,lrsw_sclora_r32_lr5e5,False,False,True,2.1648488816906912,1.8520239240816387,0.3128249576090525,-0.2525881921135766,22.47
lrsw_sclora_r32_lr5e5_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,5e-05,43.0,lrsw_sclora_r32_lr5e5,False,False,True,2.018126304650288,1.8520239240816387,0.1661023805686494,-0.543633966870957,25.56
lrsw_sclora_r32_lr5e5_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,5e-05,44.0,lrsw_sclora_r32_lr5e5,False,False,True,2.0062747039828217,1.8520239240816387,0.1542507799011829,-0.547293773488971,25.77
lrswm_clora_k1024_lr1e3_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.001,42.0,lrswm_clora_k1024_lr1e3,False,False,True,2.976959054604722,1.8520239240816387,1.1249351305230832,-0.0725269790047241,19.13
lrswm_clora_k1024_lr1e3_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.001,43.0,lrswm_clora_k1024_lr1e3,False,False,True,2.9424218257339474,1.810069211692996,1.1323526140409517,-0.0648959788485504,19.49
lrswm_clora_k1024_lr1e3_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.001,44.0,lrswm_clora_k1024_lr1e3,False,False,True,2.9041823117911933,1.810069211692996,1.0941131000981976,-0.0696623642622699,19.27
lrswm_clora_k1024_lr1e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0001,42.0,lrswm_clora_k1024_lr1e4,False,False,True,2.0309688749330084,1.8520239240816387,0.1789449508513696,-0.6946486305533762,26.1
lrswm_clora_k1024_lr1e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0001,43.0,lrswm_clora_k1024_lr1e4,False,False,True,1.9831754125833072,1.810069211692996,0.1731062008903114,-0.6927179529666541,25.19
lrswm_clora_k1024_lr1e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0001,44.0,lrswm_clora_k1024_lr1e4,False,False,True,1.987726914585816,1.810069211692996,0.1776577028928199,-0.6920762963881184,25.54
lrswm_clora_k1024_lr2e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0002,42.0,lrswm_clora_k1024_lr2e4,False,False,True,2.130177551012573,1.8520239240816387,0.2781536269309344,-0.6010189333418688,24.27
lrswm_clora_k1024_lr2e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0002,43.0,lrswm_clora_k1024_lr2e4,False,False,True,2.085273948334638,1.810069211692996,0.2752047366416421,-0.6013656754616079,24.02
lrswm_clora_k1024_lr2e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0002,44.0,lrswm_clora_k1024_lr2e4,False,False,True,2.091520584276529,1.810069211692996,0.2814513725835337,-0.5998075114074239,24.44
lrswm_clora_k1024_lr2e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,2e-05,42.0,lrswm_clora_k1024_lr2e5,False,False,True,1.9381953046365477,1.8520239240816387,0.0861713805549087,-0.7106340484799682,26.15
lrswm_clora_k1024_lr2e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,2e-05,43.0,lrswm_clora_k1024_lr2e5,False,False,True,1.893346478123005,1.810069211692996,0.0832772664300092,-0.7162466166674735,25.64
lrswm_clora_k1024_lr2e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,2e-05,44.0,lrswm_clora_k1024_lr2e5,False,False,True,1.8928999313603403,1.810069211692996,0.0828307196673447,-0.7108571640676669,25.45
lrswm_clora_k1024_lr3e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0003,42.0,lrswm_clora_k1024_lr3e4,False,False,True,2.2787372986968264,1.8520239240816387,0.4267133746151876,-0.4838614232829256,24.02
lrswm_clora_k1024_lr3e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0003,43.0,lrswm_clora_k1024_lr3e4,False,False,True,2.2125124366402504,1.810069211692996,0.4024432249472547,-0.4960731958064895,22.8
lrswm_clora_k1024_lr3e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0003,44.0,lrswm_clora_k1024_lr3e4,False,False,True,2.194528109809009,1.810069211692996,0.3844588981160137,-0.4975728800155673,23.76
lrswm_clora_k1024_lr5e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0005,42.0,lrswm_clora_k1024_lr5e4,False,False,True,2.469135914528221,1.8520239240816387,0.617111990446582,-0.3186682940308342,22.77
lrswm_clora_k1024_lr5e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0005,43.0,lrswm_clora_k1024_lr5e4,False,False,True,2.430127493027345,1.810069211692996,0.6200582813343491,-0.3009431454523322,21.85
lrswm_clora_k1024_lr5e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0005,44.0,lrswm_clora_k1024_lr5e4,False,False,True,2.464094345042527,1.8520239240816387,0.612070420960888,-0.3043432400638097,22.34
lrswm_clora_k1024_lr5e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,5e-05,42.0,lrswm_clora_k1024_lr5e5,False,False,True,1.9766705135096625,1.8520239240816387,0.1246465894280237,-0.6751005029476866,25.56
lrswm_clora_k1024_lr5e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,5e-05,43.0,lrswm_clora_k1024_lr5e5,False,False,True,1.931356640396476,1.810069211692996,0.1212874287034799,-0.6775739475940474,25.7
lrswm_clora_k1024_lr5e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,5e-05,44.0,lrswm_clora_k1024_lr5e5,False,False,True,1.9289723186526395,1.810069211692996,0.1189031069596437,-0.6681679555637513,25.31
lrswm_dora_r16_lr1e3_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.001,42.0,lrswm_dora_r16_lr1e3,False,False,True,3.4366585805245617,1.8520239240816387,1.584634656442923,0.3408801734136458,17.89
lrswm_dora_r16_lr1e3_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.001,43.0,lrswm_dora_r16_lr1e3,False,False,True,4.143608802145036,1.810069211692996,2.33353959045204,0.345608950540594,19.28
lrswm_dora_r16_lr1e3_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.001,44.0,lrswm_dora_r16_lr1e3,False,False,True,3.450525402815216,1.810069211692996,1.6404561911222204,0.3641193003907618,18.51
lrswm_dora_r16_lr1e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0001,42.0,lrswm_dora_r16_lr1e4,False,False,True,2.1351158768386,1.8520239240816387,0.2830919527569611,-0.4960731958064895,25.08
lrswm_dora_r16_lr1e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0001,43.0,lrswm_dora_r16_lr1e4,False,False,True,1.9876317481902748,1.810069211692996,0.177562536497279,-0.4939010400715595,24.46
lrswm_dora_r16_lr1e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0001,44.0,lrswm_dora_r16_lr1e4,False,False,True,2.049861135147065,1.810069211692996,0.2397919234540693,-0.494850021680094,24.98
lrswm_dora_r16_lr2e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0002,42.0,lrswm_dora_r16_lr2e4,False,False,True,2.1636196462120223,1.8520239240816387,0.3115957221303835,-0.422853015172475,24.34
lrswm_dora_r16_lr2e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0002,43.0,lrswm_dora_r16_lr2e4,False,False,True,2.109795961038702,1.810069211692996,0.2997267493457063,-0.4089353929735008,23.99
lrswm_dora_r16_lr2e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0002,44.0,lrswm_dora_r16_lr2e4,False,False,True,2.1053610398586,1.810069211692996,0.295291828165604,-0.422853015172475,24.24
lrswm_dora_r16_lr2e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,2e-05,42.0,lrswm_dora_r16_lr2e5,False,False,True,1.9189572264331936,1.8520239240816387,0.066933302351555,-0.4858508655245626,25.18
lrswm_dora_r16_lr2e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,2e-05,43.0,lrswm_dora_r16_lr2e5,False,False,True,1.8764704886857584,1.810069211692996,0.0664012769927624,-0.4821445810699713,25.36
lrswm_dora_r16_lr2e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,2e-05,44.0,lrswm_dora_r16_lr2e5,False,False,True,1.8763594162948192,1.810069211692996,0.0662902046018234,-0.4736607226101559,25.42
lrswm_dora_r16_lr3e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0003,42.0,lrswm_dora_r16_lr3e4,False,False,True,2.294905685727723,1.8520239240816387,0.4428817616460843,-0.3094495384896413,23.3
lrswm_dora_r16_lr3e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0003,43.0,lrswm_dora_r16_lr3e4,False,False,True,2.2732573534278484,1.810069211692996,0.4631881417348527,-0.279757981712943,23.22
lrswm_dora_r16_lr3e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0003,44.0,lrswm_dora_r16_lr3e4,False,False,True,2.2376206042285074,1.810069211692996,0.4275513925355116,-0.280917426098514,23.09
lrswm_dora_r16_lr5e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0005,42.0,lrswm_dora_r16_lr5e4,False,False,True,2.577068808140023,1.8520239240816387,0.7250448840583843,-0.030537492025363,21.66
lrswm_dora_r16_lr5e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0005,43.0,lrswm_dora_r16_lr5e4,False,False,True,2.490319272772457,1.810069211692996,0.6802500610794608,-0.0709900145060388,21.03
lrswm_dora_r16_lr5e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,0.0005,44.0,lrswm_dora_r16_lr5e4,False,False,True,2.484930321338413,1.810069211692996,0.6748611096454173,-0.0511959540671887,21.36
lrswm_dora_r16_lr5e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,5e-05,42.0,lrswm_dora_r16_lr5e5,False,False,True,1.9671348032823677,1.8520239240816387,0.1151108792007287,-0.4735314875305225,25.92
lrswm_dora_r16_lr5e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,5e-05,43.0,lrswm_dora_r16_lr5e5,False,False,True,1.922006873709949,1.810069211692996,0.1119376620169532,-0.4740486587519875,25.58
lrswm_dora_r16_lr5e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,dora,DoRA,5e-05,44.0,lrswm_dora_r16_lr5e5,False,False,True,1.9276548867797296,1.810069211692996,0.1175856750867341,-0.469288162018343,25.84
lrswm_lora_r16_lr1e3_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.001,42.0,lrswm_lora_r16_lr1e3,False,False,True,3.1144936444853277,1.8520239240816387,1.2624697204036883,0.105442054801695,19.48
lrswm_lora_r16_lr1e3_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.001,43.0,lrswm_lora_r16_lr1e3,False,False,True,3.1578702270663004,1.810069211692996,1.3478010153733049,0.094541001456839,19.72
lrswm_lora_r16_lr1e3_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.001,44.0,lrswm_lora_r16_lr1e3,False,False,True,3.102937337761664,1.8520239240816387,1.2509134136800246,0.111094410509336,19.08
lrswm_lora_r16_lr1e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0001,42.0,lrswm_lora_r16_lr1e4,False,False,True,2.1440757932898475,1.8520239240816387,0.2920518692082088,-0.4855850794196309,25.32
lrswm_lora_r16_lr1e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0001,43.0,lrswm_lora_r16_lr1e4,False,False,True,2.084843762808392,1.810069211692996,0.2747745511153956,-0.4985299278995877,25.14
lrswm_lora_r16_lr1e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0001,44.0,lrswm_lora_r16_lr1e4,False,False,True,2.080717501356621,1.810069211692996,0.2706482896636257,-0.4970269409343685,25.06
lrswm_lora_r16_lr2e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0002,42.0,lrswm_lora_r16_lr2e4,False,False,True,2.143005645946444,1.8520239240816387,0.2909817218648052,-0.4180503416266821,23.57
lrswm_lora_r16_lr2e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0002,43.0,lrswm_lora_r16_lr2e4,False,False,True,2.095213061432722,1.810069211692996,0.285143849739726,-0.402195157595707,24.64
lrswm_lora_r16_lr2e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0002,44.0,lrswm_lora_r16_lr2e4,False,False,True,2.0960288423871924,1.810069211692996,0.2859596306941967,-0.4242350194632806,24.3
lrswm_lora_r16_lr2e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,2e-05,42.0,lrswm_lora_r16_lr2e5,False,False,True,1.9127797898096408,1.8520239240816387,0.0607558657280018,-0.4803032328401469,26.07
lrswm_lora_r16_lr2e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,2e-05,43.0,lrswm_lora_r16_lr2e5,False,False,True,1.871270961899134,1.810069211692996,0.0612017502061383,-0.4788619162959637,26.02
lrswm_lora_r16_lr2e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,2e-05,44.0,lrswm_lora_r16_lr2e5,False,False,True,1.8754379517948685,1.810069211692996,0.0653687401018727,-0.4766437933452072,26.06
lrswm_lora_r16_lr3e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0003,42.0,lrswm_lora_r16_lr3e4,False,False,True,2.244210448667214,1.8520239240816387,0.3921865245855751,-0.2843308575990098,22.86
lrswm_lora_r16_lr3e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0003,43.0,lrswm_lora_r16_lr3e4,False,False,True,2.216288150471569,1.810069211692996,0.4062189387785737,-0.3016384339448902,23.71
lrswm_lora_r16_lr3e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0003,44.0,lrswm_lora_r16_lr3e4,False,False,True,2.1961230878927367,1.810069211692996,0.3860538761997409,-0.3087416418668887,23.88
lrswm_lora_r16_lr5e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0005,42.0,lrswm_lora_r16_lr5e4,False,False,True,2.5792997303866105,1.8520239240816387,0.7272758063049718,-0.1120452961911984,20.98
lrswm_lora_r16_lr5e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0005,43.0,lrswm_lora_r16_lr5e4,False,False,True,2.4995272521364487,1.810069211692996,0.6894580404434529,-0.1145256971708426,20.98
lrswm_lora_r16_lr5e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,0.0005,44.0,lrswm_lora_r16_lr5e4,False,False,True,2.4916844220533174,1.810069211692996,0.6816152103603217,-0.1138478180292033,21.3
lrswm_lora_r16_lr5e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,5e-05,42.0,lrswm_lora_r16_lr5e5,False,False,True,2.091493242783486,1.8520239240816387,0.2394693187018473,-0.4497716469449059,24.89
lrswm_lora_r16_lr5e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,5e-05,43.0,lrswm_lora_r16_lr5e5,False,False,True,2.0474077338355605,1.810069211692996,0.2373385221425648,-0.4446636720047332,25.82
lrswm_lora_r16_lr5e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lora,LoRA,5e-05,44.0,lrswm_lora_r16_lr5e5,False,False,True,2.0266277359175087,1.810069211692996,0.2165585242245129,-0.4450265416667601,25.51
lrswm_lorawd_wd0p3_lr1e3_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.001,42.0,lrswm_lorawd_wd0p3_lr1e3,False,False,True,2.2907579486607186,1.8520239240816387,0.4387340245790798,-0.2855864077128788,22.32
lrswm_lorawd_wd0p3_lr1e3_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.001,43.0,lrswm_lorawd_wd0p3_lr1e3,False,False,True,2.2948955328680105,1.8520239240816387,0.4428716087863718,-0.251424383069008,22.59
lrswm_lorawd_wd0p3_lr1e3_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.001,44.0,lrswm_lorawd_wd0p3_lr1e3,False,False,True,2.2508834452451136,1.810069211692996,0.4408142335521179,-0.2602694714352825,22.48
lrswm_lorawd_wd0p3_lr1e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0001,42.0,lrswm_lorawd_wd0p3_lr1e4,False,False,True,2.0256795699150967,1.8520239240816387,0.1736556458334579,-0.5890541413122256,25.72
lrswm_lorawd_wd0p3_lr1e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0001,43.0,lrswm_lorawd_wd0p3_lr1e4,False,False,True,2.0213657306726227,1.8520239240816387,0.1693418065909839,-0.5953372991262778,25.78
lrswm_lorawd_wd0p3_lr1e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0001,44.0,lrswm_lorawd_wd0p3_lr1e4,False,False,True,1.9787553999005745,1.810069211692996,0.1686861882075787,-0.5984271543235541,25.8
lrswm_lorawd_wd0p3_lr2e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0002,42.0,lrswm_lorawd_wd0p3_lr2e4,False,False,True,2.079093066596293,1.8520239240816387,0.2270691425146545,-0.5403060235220295,25.53
lrswm_lorawd_wd0p3_lr2e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0002,43.0,lrswm_lorawd_wd0p3_lr2e4,False,False,True,2.029886259612379,1.810069211692996,0.2198170479193832,-0.5377517846450026,25.38
lrswm_lorawd_wd0p3_lr2e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0002,44.0,lrswm_lorawd_wd0p3_lr2e4,False,False,True,2.031978237363412,1.810069211692996,0.2219090256704163,-0.5468346074741428,25.58
lrswm_lorawd_wd0p3_lr2e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,2e-05,42.0,lrswm_lorawd_wd0p3_lr2e5,False,False,True,1.924137192822157,1.8520239240816387,0.0721132687405183,-0.4949857599158929,26.2
lrswm_lorawd_wd0p3_lr2e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,2e-05,43.0,lrswm_lorawd_wd0p3_lr2e5,False,False,True,2.0435605386893334,1.810069211692996,0.2334913269963376,-0.4847886956721981,26.4
lrswm_lorawd_wd0p3_lr2e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,2e-05,44.0,lrswm_lorawd_wd0p3_lr2e5,False,False,True,2.039150125081834,1.810069211692996,0.2290809133888383,-0.4735314875305225,25.98
lrswm_lorawd_wd0p3_lr3e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0003,42.0,lrswm_lorawd_wd0p3_lr3e4,False,False,True,2.1280944425220443,1.8520239240816387,0.2760705184404055,-0.4446636720047332,24.43
lrswm_lorawd_wd0p3_lr3e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0003,43.0,lrswm_lorawd_wd0p3_lr3e4,False,False,True,2.077228152278935,1.810069211692996,0.2671589405859393,-0.4606729364606249,25.28
lrswm_lorawd_wd0p3_lr3e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0003,44.0,lrswm_lorawd_wd0p3_lr3e4,False,False,True,2.1405347102531587,1.810069211692996,0.3304654985601629,-0.4540746706441572,24.92
lrswm_lorawd_wd0p3_lr5e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0005,42.0,lrswm_lorawd_wd0p3_lr5e4,False,False,True,2.1784168521638767,1.8520239240816387,0.3263929280822379,-0.3989182722159767,24.57
lrswm_lorawd_wd0p3_lr5e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0005,43.0,lrswm_lorawd_wd0p3_lr5e4,False,False,True,2.1713134127229474,1.810069211692996,0.3612442010299517,-0.3945872018469488,24.12
lrswm_lorawd_wd0p3_lr5e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,0.0005,44.0,lrswm_lorawd_wd0p3_lr5e4,False,False,True,2.161003124145504,1.810069211692996,0.3509339124525079,-0.3757179041643317,23.94
lrswm_lorawd_wd0p3_lr5e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,5e-05,42.0,lrswm_lorawd_wd0p3_lr5e5,False,False,True,2.099409684007137,1.8520239240816387,0.247385759925498,-0.5282683485199489,25.42
lrswm_lorawd_wd0p3_lr5e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,5e-05,43.0,lrswm_lorawd_wd0p3_lr5e5,False,False,True,2.052420503371391,1.810069211692996,0.2423512916783952,-0.5269511949114623,25.5
lrswm_lorawd_wd0p3_lr5e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,lorawd,LoRA+wd,5e-05,44.0,lrswm_lorawd_wd0p3_lr5e5,False,False,True,1.9306757249260715,1.810069211692996,0.1206065132330758,-0.5341711846425635,25.81
lrswm_milora_r32_lr1e3_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.001,42.0,lrswm_milora_r32_lr1e3,False,False,True,3.436705591410807,1.8520239240816387,1.5846816673291682,0.112068504268197,18.95
lrswm_milora_r32_lr1e3_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.001,43.0,lrswm_milora_r32_lr1e3,False,False,True,3.469605567174411,1.810069211692996,1.659536355481415,0.1093422696379732,17.94
lrswm_milora_r32_lr1e3_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.001,44.0,lrswm_milora_r32_lr1e3,False,False,True,3.5336456461023853,1.810069211692996,1.7235764344093896,0.1272020175903533,18.26
lrswm_milora_r32_lr1e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.0001,42.0,lrswm_milora_r32_lr1e4,False,False,True,2.1422739594761966,1.8520239240816387,0.2902500353945578,-0.5777385491863973,25.66
lrswm_milora_r32_lr1e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.0001,43.0,lrswm_milora_r32_lr1e4,False,False,True,2.013982161436957,1.810069211692996,0.2039129497439613,-0.5887170869826158,25.84
lrswm_milora_r32_lr1e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,milora,MiLoRA,0.0001,44.0,lrswm_milora_r32_lr1e4,False,False,True,2.0106139866442483,1.810069211692996,0.2005447749512525,-0.5872035712834566,25.72
